686.5560723,667.7194226,260.3719412
213.954951,552.7529952,435.549629
211.4005306,388.7342254,435.5925445
503.7993548,328.8233735,291.0987003
1103.878298,325.6370994,196.9283512
1129.544846,616.3182145,152.0291139
1033.819041,651.8083507,186.1749356
755.7638967,290.3184948,233.2767284
779.1069769,235.1223047,228.5609357
729.0148408,238.3335284,204.9895967
722.817568,214.0121467,161.9796018
659.7794755,211.4557922,201.0536528
742.2173486,328.8840717,244.9244147
691.6623335,357.6514288,253.322336
676.9853149,329.8708172,222.1873198
624.9445024,265.0352992,233.725157
624.6421204,227.5888011,248.5247034
770.771846,272.8778034,203.4102995
310.2137282,546.7599935,323.3097059
437.5109601,582.8206416,316.3777222
448.2604671,538.8443959,305.7583786
372.4456609,539.3274731,393.9016384
394.7637651,435.9322283,374.2004028
433.6474294,418.6250249,303.9070889
389.9708881,375.0819758,309.4271549
282.7448141,401.2345114,310.6036103
289.7545763,351.2362052,334.7844284
289.6219855,574.9020776,325.2176129
300.0032161,563.1483081,318.7004606
395.4597307,379.0648425,282.863398
396.4115406,422.1536761,287.2335284
695.769193,730.2118058,294.9136372
503.663529,620.9352697,297.8967467
482.2118749,611.2274518,282.189423
539.7189763,657.1568469,278.4753137
721.1177018,694.3318968,174.4538152
636.4157198,732.0493839,236.2873663
1153.221746,307.5408444,157.6984049
1131.286912,363.0281507,158.4089478
1011.84256,379.8445773,183.7529656
1271.071673,596.2692866,108.2497104
1292.877867,610.3283955,98.90448292
1315.601573,591.5572513,174.4881252
1364.73467,543.5307661,159.2043157
1221.097704,600.5754909,216.7252012
1210.285002,564.0911218,216.5093171
984.6949132,647.2389148,206.1078947
996.1677836,628.7308048,199.0559148
970.6112723,597.5580833,185.9981852
948.5206733,595.9688891,189.8608163
968.3679863,502.416189,213.323326
1021.765524,528.870066,199.6469354
941.5756335,488.806659,219.6217111
957.1239328,484.8994075,220.2749464
960.0566795,480.9087169,237.0508426
978.8537305,494.6565601,233.6643355
969.3756292,503.8420633,210.4359327
1009.826044,502.1989743,199.5772678
1018.876054,528.6472202,195.9009991
975.4572118,550.6546276,206.0428772
1218.247241,570.1939119,156.5227712
1265.93188,246.0002914,327.5242329
1487.929924,416.878208,52.92403748
1499.06695,531.900199,54.71052795
1597.170968,400.4562429,98.44870342
1610.96264,436.277337,90.3079411
1521.600839,429.1016455,112.4686099
1581.342663,507.8628455,99.05971754
1585.320238,544.6346445,99.20808059
797.9949631,216.7884724,217.7033665
782.3328814,190.3079807,218.6142307
813.7091077,189.0550322,208.1698455
806.6435792,210.7557572,205.3136357
642.4114743,276.1399236,219.2093958
758.8313142,145.4776294,218.9507857
811.8117958,162.7245403,185.4725845
812.985796,188.1629902,161.929048
788.4986259,235.5728499,132.5059012
317.0086292,392.5032701,272.9198105
306.8066544,384.4992669,310.9569551
281.133228,406.0162172,318.8180482
222.1866467,440.976844,335.8941101
245.6165843,414.1080209,329.6389654
369.2320412,377.5707396,300.441723
320.5159911,444.65369,285.5352859
349.6599272,472.3898671,281.4797905
364.155207,483.3516842,278.9239472
318.8479236,515.5345846,300.7638686
310.7348134,524.4443973,301.9245258
337.247295,537.9301064,301.2310184
336.149941,565.6539844,342.2732218
318.4952437,521.5866434,346.4478689
